F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,n_sil,mean_sil,silence_pct,voiced_sec,wpm,clip_id
23.90978240966797,0.2596134543418884,17.66407012939453,24.9843692779541,29.15874671936035,11.49467658996582,192.02391052246094,229.6737060546875,91.16920471191406,93.32080078125,0.7689679861068726,0.6783263683319092,0.29039278626441956,0.6611915230751038,1.1875778436660767,0.8971850872039795,11.360875129699707,6.409027099609375,9.27681827545166,5.245467662811279,0.5980437397956848,0.9366152882575989,23.08504295349121,0.5744540095329285,18.719646453857422,0.6209624409675598,7.147745609283447,1.9088674783706665,6.265492916107178,1.9991726875305176,0.059075482189655304,1.7551991939544678,1.5635241270065308,0.6993587613105774,1.7194050550460815,3.1090002059936523,2.6744539737701416,6.484246730804443,23.854589462280273,0.6426478624343872,469.1501770019531,0.2914358377456665,1250.0986328125,0.17948618531227112,-38.9409294128418,-1.7113075256347656,1488.8133544921875,0.1563340425491333,1027.0001220703125,0.3606853783130646,-52.60157012939453,-1.138353943824768,2463.567138671875,0.11183588951826096,906.7941284179688,0.38233068585395813,-55.703399658203125,-1.0476309061050415,-19.225990295410156,-0.3747607469558716,27.426048278808594,0.2923659086227417,0.01701459474861622,2.6568918228149414,-0.029633494094014168,-0.43046340346336365,0.6667833924293518,0.8621759414672852,26.47749900817871,0.38751593232154846,19.36892318725586,0.5513903498649597,6.881436347961426,2.0809249877929688,5.934081554412842,2.2219254970550537,-6.6159563064575195,13.92900562286377,-0.026238376274704933,-0.01730775646865368,0.23283442854881287,3.6478872299194336,2.170848846435547,0.37850651144981384,0.3691351115703583,0.07598360627889633,0.07806743681430817,-25.747079849243164,7,0.2769808875931325,0.07209269060220269,65.89968253968254,196.00200257473895,data/dementia/Abe Burrows/AbeBurrows_5.wav
31.243350982666016,0.19270427525043488,28.55658531188965,31.686614990234375,35.329627990722656,6.773042678833008,308.5463562011719,400.7448425292969,211.27508544921875,463.302001953125,0.6716437339782715,0.6701366305351257,0.22039106488227844,0.588114857673645,1.097970724105835,0.8775796890258789,12.397865295410156,5.99747896194458,8.711451530456543,4.553790092468262,0.534418523311615,0.9155892133712769,27.42706298828125,0.5447452068328857,7.333954811096191,1.924509882926941,6.311895370483398,2.0455524921417236,-4.424758434295654,-2.8486392498016357,0.05596547573804855,1.7897210121154785,1.2769986391067505,0.8662247657775879,5.151925086975098,1.0353578329086304,6.1617112159729,2.2276883125305176,29.49753761291504,0.5537068843841553,539.9348754882812,0.2979101538658142,1320.3564453125,0.16223953664302826,-69.7903823852539,-1.2901725769042969,1596.4381103515625,0.15044578909873962,992.0059204101562,0.3615427017211914,-76.75028991699219,-1.0452824831008911,2683.539794921875,0.09497499465942383,927.8035278320312,0.46050140261650085,-82.05658721923828,-0.9323264360427856,-19.461427688598633,-0.49993351101875305,30.387989044189453,0.33658847212791443,0.0711379423737526,0.5418890118598938,-0.02887151762843132,-0.480317622423172,0.7124667763710022,0.6764214634895325,33.977413177490234,0.3386545777320862,8.349298477172852,1.838283658027649,6.678961277008057,2.104860544204712,-7.016865253448486,-1.8839753866195679,-7.9287824630737305,16.88268280029297,0.005712862592190504,-0.010019263252615929,0.1392221301794052,4.320068359375,2.3657290935516357,0.2822522521018982,0.25412517786026,0.13259999454021454,0.16180001199245453,-26.976808547973633,9,0.35474930713025954,0.13709654074395716,40.55646258503401,186.38297872340425,data/dementia/Aileen Hernandez/aileenhernandez_0.wav
28.785140991210938,0.2531830370426178,21.025089263916016,30.013517379760742,33.54549026489258,12.520401000976562,286.8451232910156,396.76666259765625,145.2240753173828,138.9416961669922,1.422677993774414,0.7262810468673706,0.49341732263565063,1.1836351156234741,2.359748601913452,1.8663313388824463,27.699865341186523,16.104658126831055,20.304285049438477,11.382243156433105,1.0889619588851929,0.8615128397941589,18.412992477416992,0.8068444728851318,9.525168418884277,1.3576500415802002,8.415420532226562,1.6057552099227905,4.5851054191589355,2.7999260425567627,0.06425726413726807,1.7511295080184937,1.4061909914016724,0.7308160662651062,3.0754568576812744,1.6116489171981812,4.862061977386475,3.0152461528778076,18.52364158630371,0.8167886137962341,506.56195068359375,0.4712599515914917,1139.8731689453125,0.21310442686080933,-52.081329345703125,-1.511144995689392,1512.8233642578125,0.19791217148303986,827.0281372070312,0.353809118270874,-56.786048889160156,-1.2556730508804321,2550.74365234375,0.11743205785751343,711.6593017578125,0.3787735402584076,-59.53725814819336,-1.1695609092712402,-12.989192962646484,-0.7325981259346008,21.936092376708984,0.48724356293678284,0.043113186955451965,1.1423742771148682,-0.018452633172273636,-0.651220977306366,1.2824323177337646,0.7288589477539062,22.4881591796875,0.5571774244308472,9.064784049987793,1.419486403465271,9.205303192138672,1.5378522872924805,3.9701497554779053,3.308328628540039,-4.541999340057373,12.305864334106445,0.05681479722261429,-0.008108045905828476,0.3857564330101013,4.264280319213867,2.2415611743927,0.3418823480606079,0.35930487513542175,0.09643835574388504,0.13421891629695892,-20.985240936279297,5,0.5596009070294785,0.09656044874089975,34.33070294784581,206.8421052631579,data/dementia/Aileen Hernandez/aileenhernandez_5_1.wav
27.046131134033203,0.2769763171672821,19.097087860107422,29.261545181274414,32.615272521972656,13.518184661865234,263.5041198730469,327.2142028808594,168.5501251220703,260.24371337890625,0.626102864742279,0.7526775598526001,0.20906928181648254,0.5036056637763977,0.9777447581291199,0.7686754465103149,11.256087303161621,5.735672950744629,8.019298553466797,4.888236999511719,0.4676806628704071,1.0118557214736938,31.06602668762207,0.4150009751319885,12.69918441772461,1.089219093322754,-7.209009647369385,-2.027514696121216,8.841838836669922,1.7756609916687012,0.07969987392425537,1.653248906135559,1.5994319915771484,0.7133359313011169,1.8943603038787842,3.1200828552246094,1.9418730735778809,6.782408237457275,25.736268997192383,0.5105445384979248,533.4324340820312,0.32404202222824097,1399.818603515625,0.15525950491428375,-43.70983123779297,-1.6728092432022095,1502.6966552734375,0.16196919977664948,1086.6048583984375,0.26511234045028687,-52.721412658691406,-1.2647076845169067,2543.54248046875,0.10341251641511917,948.5687255859375,0.40457868576049805,-59.64942932128906,-1.0617735385894775,-17.82740020751953,-0.4099290668964386,29.294761657714844,0.3033757507801056,0.05304023250937462,0.8642825484275818,-0.02867397852241993,-0.5493658781051636,0.5422541499137878,0.9084643125534058,34.49530792236328,0.30051079392433167,11.582633018493652,1.139524221420288,-7.661837577819824,-1.9618124961853027,6.0355634689331055,2.5545766353607178,-12.393424034118652,21.26020622253418,0.00778925558552146,-0.01265157014131546,0.1563841700553894,3.9559953212738037,2.8806586265563965,0.27200770378112793,0.26399338245391846,0.06616504490375519,0.0480225645005703,-27.808015823364258,28,0.3968124392614189,0.16357168052406146,75.27854875283447,182.66666666666666,data/dementia/Aileen Hernandez/aileenhernandez_5_2.wav
23.004680633544922,0.3095514178276062,19.195068359375,21.768299102783203,24.942489624023438,5.7474212646484375,421.3654479980469,725.8218994140625,150.9216766357422,343.9985046386719,0.4812811017036438,0.7536892890930176,0.16225071251392365,0.40218544006347656,0.7517310380935669,0.5894803404808044,10.561107635498047,6.84562349319458,7.719694137573242,5.467483043670654,0.30205509066581726,0.9955090880393982,20.84820556640625,0.8062507510185242,5.13515567779541,2.309993028640747,18.01093292236328,0.8890922665596008,3.4460768699645996,3.59360671043396,0.05409771576523781,1.2568252086639404,1.8936673402786255,0.6565427184104919,0.2558387219905853,14.953176498413086,-0.4499594271183014,-39.5225944519043,18.375904083251953,0.9877094626426697,500.5157165527344,0.4314000904560089,1190.06787109375,0.21123498678207397,-79.83096313476562,-1.137855052947998,1527.0653076171875,0.16670404374599457,913.5899658203125,0.35831230878829956,-86.16915130615234,-0.9673917889595032,2489.24365234375,0.12984319031238556,820.0971069335938,0.3815598785877228,-87.00306701660156,-0.9466161131858826,-14.704471588134766,-0.6463456153869629,22.002281188964844,0.46614161133766174,0.022929107770323753,1.5075074434280396,-0.01982826739549637,-0.6894404292106628,0.411749929189682,0.7382094264030457,28.180702209472656,0.519443690776825,6.529924392700195,1.8195310831069946,19.770553588867188,0.8859446048736572,3.8294270038604736,3.6312642097473145,-4.836275577545166,12.147160530090332,0.0043192110024392605,-0.006162112113088369,0.11556442826986313,4.164393901824951,2.676133155822754,0.2261904627084732,0.2212313413619995,0.13456521928310394,0.19518525898456573,-32.289798736572266,20,0.359328798185941,0.20038919810348377,43.97859410430839,181.0909090909091,data/dementia/Alan Ramsey/alanramsey_10.wav
17.387981414794922,0.24284140765666962,13.332566261291504,16.91628646850586,20.511003494262695,7.178437232971191,191.453857421875,359.074951171875,89.5743637084961,130.1896514892578,0.4559275507926941,1.155959129333496,0.060508713126182556,0.2462906390428543,0.788451075553894,0.7279423475265503,8.632848739624023,5.708330154418945,6.9192795753479,5.259954929351807,0.4290730357170105,1.0816545486450195,34.98745346069336,0.39914470911026,16.7064208984375,0.7595019936561584,15.352704048156738,0.8120442628860474,13.771512985229492,0.9450111389160156,0.08620354533195496,1.4039015769958496,1.906813621520996,0.7241190671920776,-2.143282890319824,-2.0724196434020996,5.331647872924805,6.484802722930908,29.98566436767578,0.8291611671447754,555.5888061523438,0.4357980787754059,1384.9945068359375,0.1727454662322998,-49.53379821777344,-1.2851303815841675,1581.8629150390625,0.18780776858329773,1127.611328125,0.28230708837509155,-59.679840087890625,-0.9884102940559387,2652.223876953125,0.13787312805652618,1031.1064453125,0.34305745363235474,-66.91390228271484,-0.8293978571891785,-24.91402816772461,-0.40763217210769653,38.115718841552734,0.2673667371273041,-0.042352039366960526,-1.218114972114563,-0.012527971528470516,-1.0840784311294556,0.4575541913509369,1.0394848585128784,37.30101776123047,0.3140072822570801,16.646469116210938,0.7688308954238892,15.187711715698242,0.8477778434753418,13.579877853393555,0.9746193885803223,-21.18198013305664,32.393009185791016,-0.05644483119249344,-0.006089493166655302,0.3054018020629883,1.9446605443954468,3.057934045791626,0.2633090913295746,0.2706778347492218,0.06174157187342644,0.061560265719890594,-27.89911460876465,32,0.35011337868480724,0.22768317853457187,69.5089342403628,115.33263593266254,data/dementia/Allan Burns/AllanBurns_5.wav
21.10541343688965,0.23585842549800873,15.729364395141602,21.459030151367188,25.742387771606445,10.013023376464844,228.53280639648438,294.6971130371094,108.8328628540039,125.64163208007812,0.570553183555603,0.505687415599823,0.3254989981651306,0.5013549327850342,0.8083652257919312,0.48286622762680054,5.920454978942871,4.1895432472229,4.5217719078063965,3.439707040786743,0.300557017326355,0.7097872495651245,25.905567169189453,0.5071163773536682,2.6569063663482666,3.7412619590759277,12.499159812927246,0.8119857907295227,7.648924350738525,1.2766778469085693,0.07818286120891571,1.5821759700775146,1.4039897918701172,0.6255474090576172,-0.0336117222905159,-131.80545043945312,4.8142595291137695,3.7685277462005615,18.369964599609375,0.7709900736808777,531.9711303710938,0.38314300775527954,1294.087890625,0.16922976076602936,-47.31596755981445,-1.4518951177597046,1497.6937255859375,0.1643897294998169,1008.5372924804688,0.25375500321388245,-54.244102478027344,-1.1927400827407837,2461.626953125,0.11199195683002472,841.6127319335938,0.3313576281070709,-56.52618408203125,-1.1260322332382202,-13.462889671325684,-0.4004509150981903,21.262529373168945,0.3173133432865143,-0.00737743079662323,-3.941257953643799,-0.017090031877160072,-0.7160409688949585,0.31959518790245056,0.6969839930534363,29.075260162353516,0.3690266013145447,2.943352699279785,3.2149176597595215,12.89872932434082,0.8148244023323059,8.208357810974121,1.2177122831344604,-4.147933006286621,10.71275520324707,-0.00901397131383419,-0.009828361682593822,0.21729782223701477,2.6367061138153076,2.443779945373535,0.3246276378631592,0.4104892611503601,0.07675324380397797,0.07782664895057678,-33.12388229370117,0,0.0,0.002864799599493373,76.77941043083901,162.07792207792207,data/dementia/Andrew Sachs/andrewsachs_10.wav
22.29822540283203,0.25630417466163635,18.09494972229004,22.03822898864746,26.005491256713867,7.910541534423828,237.56085205078125,393.2052917480469,99.35869598388672,95.49474334716797,0.6255594491958618,0.6779010891914368,0.2707834839820862,0.5050645470619202,0.9373797178268433,0.6665962338447571,10.694781303405762,7.487994194030762,9.104270935058594,7.0234174728393555,0.3776395916938782,0.9794806838035583,20.2686824798584,0.6767547130584717,11.922178268432617,0.880957841873169,5.117197513580322,2.1008455753326416,1.929202675819397,4.993117332458496,0.06274275481700897,1.693324327468872,1.447713017463684,0.7042732834815979,0.2728748023509979,17.42720603942871,4.578747749328613,2.620734930038452,24.985868453979492,0.424749493598938,465.4266357421875,0.3510923683643341,1234.760986328125,0.19144795835018158,-76.67472076416016,-1.1343152523040771,1454.4332275390625,0.15333549678325653,980.5540771484375,0.30436843633651733,-83.54716491699219,-0.9663515686988831,2458.376708984375,0.10496161133050919,852.6873168945312,0.35189974308013916,-87.4198989868164,-0.8894728422164917,-15.232409477233887,-0.504270613193512,24.811859130859375,0.3477216362953186,0.01877119392156601,1.6592847108840942,-0.021094800904393196,-0.5376397967338562,0.45741942524909973,0.8601074814796448,26.261796951293945,0.38969406485557556,13.896756172180176,0.7100696563720703,6.139101505279541,1.9588958024978638,2.9126219749450684,3.3971750736236572,-4.454875946044922,11.67355728149414,0.01840130425989628,-0.010127432644367218,0.22909435629844666,3.0225582122802734,3.335927963256836,0.18556666374206543,0.19617168605327606,0.11031745374202728,0.2091723531484604,-29.584196090698242,3,0.6578987150415722,0.027218946837994418,87.5502947845805,166.66666666666666,data/dementia/Andrew Sachs/andrewsachs_15.wav
30.707935333251953,0.16693006455898285,28.24831771850586,31.29287338256836,33.98306655883789,5.734748840332031,606.7496948242188,734.0451049804688,113.42794036865234,221.36561584472656,0.5372880697250366,0.7937667369842529,0.1564473658800125,0.4344871938228607,0.8561718463897705,0.6997244954109192,7.661633491516113,4.755512237548828,6.536869049072266,4.53297758102417,0.2936790883541107,1.0767641067504883,29.831029891967773,0.5897967219352722,13.91883659362793,0.8960694074630737,3.390745162963867,3.9584784507751465,-0.22847376763820648,-55.11619186401367,0.038827989250421524,2.3577218055725098,1.1250609159469604,1.0742113590240479,7.586925029754639,0.6593637466430664,9.269993782043457,1.5360379219055176,36.04631805419922,0.429461807012558,602.2619018554688,0.3279028832912445,1367.9537353515625,0.16881248354911804,-77.21681213378906,-1.1290982961654663,1585.8604736328125,0.1780111938714981,1067.4974365234375,0.3377951681613922,-85.80552673339844,-0.9065378904342651,2745.29638671875,0.12136679887771606,1005.643310546875,0.43095484375953674,-93.40884399414062,-0.7748450040817261,-22.565092086791992,-0.3848036229610443,35.46348571777344,0.291756272315979,0.04485422372817993,0.9008187651634216,-0.026676340028643608,-0.5768626928329468,0.3995339870452881,0.827497661113739,38.48371124267578,0.3468797504901886,16.738140106201172,0.7145306468009949,3.806020975112915,4.014631748199463,-2.459679126739502,-5.689632892608643,-7.849667072296143,16.689237594604492,-0.005352354608476162,-0.004088974092155695,0.08016104251146317,2.68918776512146,1.8792394399642944,0.345976322889328,0.25753816962242126,0.1824999898672104,0.20540156960487366,-26.882844924926758,47,0.4241347035268008,0.27089947089947086,65.61904761904762,109.33333333333333,data/dementia/Annette Michelson/annettemichelson_15.wav
29.462608337402344,0.2182154655456543,27.278656005859375,30.826452255249023,33.35474395751953,6.076087951660156,194.34780883789062,326.18841552734375,130.72500610351562,162.8601531982422,0.9095736145973206,0.7089157700538635,0.3021693527698517,0.7732847332954407,1.4690160751342773,1.166846752166748,14.673816680908203,8.976106643676758,9.84870719909668,6.396966457366943,0.585164487361908,1.0733354091644287,18.6640625,0.8224232196807861,12.93277359008789,0.8964698910713196,0.6148936152458191,22.58007049560547,-1.3343498706817627,-10.902941703796387,0.05012013763189316,1.901380181312561,1.3044034242630005,0.7596836686134338,4.439511299133301,1.235889196395874,3.2619707584381104,4.219111442565918,24.734609603881836,0.4086945056915283,464.6798400878906,0.3426815867424011,1194.3770751953125,0.17715011537075043,-63.396568298339844,-1.3685911893844604,1460.3336181640625,0.16565757989883423,925.1373901367188,0.34047722816467285,-70.99734497070312,-1.0992838144302368,2527.109130859375,0.09593464434146881,775.7566528320312,0.4338040053844452,-75.720947265625,-0.9876689314842224,-15.897211074829102,-0.4843210279941559,25.641448974609375,0.33602285385131836,0.05414770916104317,0.7065691947937012,-0.026294196024537086,-0.5868962407112122,0.7264912724494934,0.922094464302063,24.984987258911133,0.4493284821510315,13.972249031066895,0.8038575053215027,1.1116000413894653,13.712385177612305,-3.844026565551758,-4.1075968742370605,-2.6597046852111816,10.197569847106934,0.006176608148962259,-0.006023113615810871,0.23817729949951172,3.067007541656494,2.6687424182891846,0.2567083239555359,0.24990245699882507,0.10408071428537369,0.1092449352145195,-24.371475219726562,31,0.354291566088801,0.18201864449483496,73.61832199546485,119.33333333333333,data/dementia/Antony Flew/antonyflew_10.wav
